GU,SQ1_2,AQ1_1,AQ1_2,AQ1_3,AQ1_4,AQ2_1,AQ2_2,AQ2_3,AQ2_4,AQ2_5,AQ3,AQ4,AQ7_1,AQ7_2,AQ7_3,AQ7_4,AQ23_1,AQ23_2,AQ23_3,AQ23_4,AQ30_1,AQ30_2,AQ30_3,AQ30_4,AQ30_5,DEW2,wtb1
710,2,4,5,4,4,4,3,4,4,5,4,4,4,4,4,5,4,4,2,2,8,9,8,7,8,2,211.922
470,1,4,4,4,4,4,5,4,5,5,4,4,3,3,3,3,5,4,3,3,5,5,7,8,8,6,227.88
470,2,4,4,4,4,4,5,4,5,5,4,4,2,3,2,3,5,4,4,3,5,5,7,8,7,6,221.401
470,2,4,4,4,4,4,5,4,5,5,4,4,2,3,3,3,5,4,3,3,5,5,5,8,6,3,224.918
215,1,5,3,2,4,3,2,5,4,3,1,3,2,3,3,3,5,4,4,3,7,6,6,8,7,6,94.709
215,2,5,3,2,4,4,2,5,4,3,1,3,3,3,2,3,5,4,3,3,7,6,7,7,8,5,80.502
215,2,5,3,3,4,3,4,5,4,3,2,2,3,3,3,2,5,4,3,3,6,5,6,6,6,3,61.725
560,2,3,3,4,3,3,2,3,3,4,3,3,3,3,2,3,3,4,3,3,5,7,5,5,5,4,123.344
560,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,2,5,5,5,5,5,4,123.344
560,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,5,5,5,5,6,4,123.344
230,1,4,4,3,5,4,3,4,3,4,4,4,3,5,3,3,4,3,5,4,8,7,9,8,7,5,157.335
230,2,4,5,4,4,4,5,4,3,4,4,4,4,3,5,4,4,4,2,1,8,7,6,9,6,5,175.14
230,1,3,4,5,5,4,5,4,4,5,4,5,4,4,3,4,4,3,4,3,7,8,6,7,6,2,360.32
350,1,5,4,5,5,5,5,3,5,4,5,5,2,5,4,5,5,4,2,1,7,8,8,8,6,4,147.561
350,2,5,5,5,5,4,4,4,4,4,5,5,2,5,5,5,5,4,4,1,8,7,9,10,8,4,170.825
350,1,5,4,4,3,4,4,4,4,4,4,4,2,5,4,4,5,4,3,1,6,6,6,8,5,1,361.518
680,1,4,4,3,4,4,4,3,4,3,4,4,3,2,4,3,2,3,2,1,6,7,6,5,7,4,115.704
680,1,2,3,3,2,3,3,4,3,3,3,4,4,3,3,4,2,2,1,1,5,5,7,6,6,1,184.74
350,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,3,2,1,5,5,5,5,5,3,123.918
350,1,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,5,5,5,5,6,6,209.885
350,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,4,3,2,1,6,6,6,6,5,6,159.235
320,1,4,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,4,4,4,5,6,7,8,6,3,114.284
320,1,4,4,3,3,4,3,4,5,5,4,4,3,4,3,4,3,4,4,4,6,6,5,5,7,6,114.576
410,1,3,3,2,3,3,4,3,3,3,4,4,3,3,4,3,4,4,3,2,6,6,5,5,7,4,293.089
410,2,2,2,3,2,3,3,4,4,4,3,4,3,3,4,4,4,3,3,3,7,6,6,7,7,3,241.558
710,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,2,4,4,5,5,5,3,339.311
710,2,2,3,3,3,2,2,2,3,4,3,3,2,2,2,3,3,3,3,3,4,4,4,5,8,1,715.117
305,1,3,4,3,5,4,5,4,4,4,5,5,3,5,4,4,5,4,3,1,5,6,6,7,6,6,79.219
305,2,4,4,3,5,5,5,4,5,4,5,5,3,5,4,5,5,4,4,2,5,6,7,7,7,5,87.967
305,2,5,4,3,4,4,5,5,5,4,5,4,3,5,4,5,5,4,3,1,7,6,7,7,6,2,157.139
230,1,2,2,2,4,3,3,3,3,3,4,4,3,4,3,3,4,3,2,2,5,5,6,5,5,5,825.885
230,2,4,2,4,4,3,3,3,3,3,3,4,3,4,3,3,4,3,2,2,5,6,5,5,5,5,919.343
230,2,4,2,2,4,3,3,3,3,3,3,4,3,3,2,3,4,3,2,2,5,3,5,5,5,2,1468.638
380,1,5,3,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,3,3,5,5,5,5,5,6,269.789
380,2,5,3,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,3,3,5,5,5,5,5,6,298.544
380,2,5,3,4,4,3,4,3,4,3,3,3,4,4,4,4,4,4,3,3,5,5,5,5,5,4,234.684
470,2,4,4,3,3,4,4,4,3,3,3,4,4,5,3,4,2,4,1,1,6,6,7,7,7,3,174.449
470,1,3,3,3,3,2,2,2,2,2,4,4,3,3,2,3,3,3,2,2,5,6,5,6,5,6,176.746
470,2,3,3,2,4,4,4,4,3,3,2,4,3,5,3,4,4,4,2,1,8,7,8,6,8,6,171.721
350,1,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,8,8,8,5,315.568
350,2,5,2,4,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,5,8,5,5,273.214
350,2,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,5,8,5,2,438.932
710,1,5,5,4,5,5,4,4,5,5,5,5,5,5,4,4,5,4,4,3,5,6,7,8,8,5,112.446
710,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,3,8,6,8,9,8,2,148.308
710,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,3,5,6,7,8,8,5,126.362
680,2,3,4,4,4,3,3,3,4,4,3,4,3,3,3,2,3,3,3,4,6,7,7,6,6,3,169.179
680,1,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,4,7,6,7,6,6,3,178.35
620,1,4,4,3,4,4,4,4,4,4,3,4,2,4,3,4,5,4,3,1,8,8,7,8,7,4,226.264
620,1,3,3,3,3,4,3,3,3,3,2,3,2,5,3,4,5,3,2,1,7,7,5,7,7,6,294.743
620,2,4,4,4,4,4,3,3,3,3,3,4,3,5,4,4,5,3,2,1,8,7,6,7,5,6,292.349
470,1,4,4,4,4,4,5,4,5,5,4,4,2,3,3,3,5,4,3,3,5,5,6,7,7,6,227.88
470,2,4,4,4,4,4,5,5,5,5,4,4,2,3,3,3,5,5,4,3,4,4,7,8,7,6,221.401
470,2,4,4,4,4,4,5,5,5,5,4,4,2,3,3,3,5,4,3,3,4,4,7,8,7,3,224.918
530,1,5,4,3,4,5,5,5,5,4,5,4,5,5,5,5,4,3,2,1,5,5,4,6,6,3,163.689
530,2,4,4,3,4,5,5,5,5,5,4,4,5,5,5,5,5,4,1,1,3,5,5,6,3,3,118.506
140,2,5,5,5,5,3,3,3,3,3,1,1,5,5,5,5,4,1,1,1,4,3,3,5,4,6,49.049
140,2,5,4,4,4,5,4,4,4,3,4,2,4,5,4,5,4,3,1,1,6,5,0,5,0,3,34.1
140,2,1,1,1,1,1,1,1,1,1,3,2,3,4,3,3,4,4,1,1,5,5,5,5,5,6,49.049
500,1,3,3,2,3,3,3,2,3,3,3,3,3,3,4,3,3,3,2,3,6,6,5,4,5,3,231.522
500,2,3,3,2,3,3,3,4,3,2,3,3,3,3,4,3,3,3,2,3,6,5,4,5,5,3,159.434
500,2,3,3,3,4,3,3,2,3,3,3,3,3,3,4,2,3,3,3,4,6,5,5,6,6,2,325.484
680,2,5,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,1,1,3,4,4,4,4,4,503.942
470,1,4,4,4,4,4,5,4,5,5,4,4,2,3,3,3,5,4,3,3,4,4,7,8,7,6,227.88
470,2,4,4,4,4,4,5,4,5,5,4,4,2,3,3,3,5,4,3,3,4,4,8,8,7,6,221.401
470,2,4,4,4,4,4,5,4,5,5,5,4,2,3,2,3,5,4,3,3,5,4,7,8,7,3,224.918
260,1,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,8,7,7,8,8,6,85.561
260,2,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,8,7,8,8,8,6,76.972
260,2,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,8,8,7,8,8,3,70.213
410,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,2,8,7,7,7,8,5,90.897
410,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,3,2,7,6,7,7,8,5,108.021
410,2,5,4,3,5,4,4,4,4,4,4,4,3,5,4,4,5,5,3,2,10,7,7,9,9,2,172.279
290,1,5,4,4,5,5,5,5,5,5,4,5,4,3,4,4,5,3,2,2,7,6,5,7,5,6,236.644
290,2,5,4,4,5,4,4,4,5,5,5,5,4,3,4,5,5,4,4,3,5,5,6,7,7,5,250.83
740,1,3,4,4,4,4,4,3,5,4,3,4,3,5,4,4,4,3,2,1,5,5,5,5,5,6,131.919
740,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,6,134.104
740,1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,2,1,5,5,5,5,5,3,118.728
545,2,4,5,4,5,4,5,5,5,5,3,3,4,4,5,5,5,4,1,1,10,8,10,10,10,6,85.212
545,2,5,3,3,3,5,5,5,5,5,2,3,5,5,5,5,5,5,1,1,10,10,10,10,10,4,103.73
545,1,5,3,3,3,3,5,3,5,5,3,3,5,5,5,5,5,5,3,1,10,10,10,10,10,3,119.672
170,2,3,4,3,5,4,4,4,4,4,4,5,5,5,5,4,5,5,4,3,5,4,8,8,8,4,58.295
170,1,5,5,4,5,4,4,4,5,4,4,4,4,5,5,4,5,5,3,2,8,4,10,9,10,2,153.097
170,1,5,5,4,5,3,3,4,4,4,4,3,5,5,5,5,5,5,4,2,9,4,10,10,10,2,153.097
320,1,5,4,5,5,4,5,4,5,5,5,4,4,5,4,4,5,4,2,1,5,8,4,8,5,6,96.571
320,2,1,5,4,4,5,5,5,5,4,5,4,5,5,5,4,5,3,2,1,7,6,5,5,6,6,93.895
320,2,5,5,5,5,4,5,5,5,4,5,4,5,5,4,5,4,3,2,1,8,7,5,6,8,3,75.504
710,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,2,1,5,5,5,5,5,6,402.47
710,2,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,2,1,5,4,6,5,5,6,360.32
710,2,3,3,3,4,3,3,3,3,2,3,3,3,4,3,3,3,3,3,1,5,5,6,5,6,3,246.978
710,1,3,3,3,3,4,5,4,5,4,5,5,3,3,5,3,5,3,3,1,3,5,8,4,7,6,347.066
710,2,5,5,3,5,5,5,5,5,5,5,5,2,3,3,5,5,4,4,2,4,5,9,6,9,5,316.248
710,1,4,4,4,5,5,5,4,5,4,5,4,2,3,4,4,5,5,3,2,2,3,5,6,4,3,257.271
350,1,4,3,4,3,3,4,3,3,4,3,4,3,5,3,4,5,4,4,3,7,3,4,5,5,4,104.959
350,2,2,3,2,3,4,5,4,3,4,3,2,3,3,2,3,5,4,3,3,6,4,5,5,6,4,121.507
710,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,1,5,5,6,5,5,2,473.986
710,1,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,2,1,5,4,6,5,6,6,352.856
710,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,5,5,6,5,6,6,315.901
710,1,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,2,1,5,5,5,6,5,6,352.856
620,2,5,5,4,5,5,5,5,5,5,4,5,3,3,3,3,5,3,3,3,6,6,5,6,5,3,299.58
620,2,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,5,4,3,3,5,5,5,5,5,3,299.58
500,1,4,4,4,5,4,4,4,5,4,5,5,5,5,5,5,5,5,4,2,9,6,9,9,9,4,218.022
500,2,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,3,3,5,4,7,7,3,4,205.46
710,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,1,5,4,6,5,5,6,402.47
710,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,2,2,1,5,5,5,6,6,6,360.32
710,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,6,6,6,3,246.978
140,1,3,3,3,2,3,4,5,4,4,4,4,5,5,4,5,3,2,1,1,5,5,5,5,5,6,26.309
140,2,4,4,3,5,5,5,5,5,5,5,4,4,5,5,5,5,3,2,1,3,2,5,3,3,6,24.16
140,2,4,4,4,5,4,5,5,5,5,5,4,4,5,5,5,4,3,2,1,5,4,3,3,1,4,19.162
500,1,4,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,2,2,3,9,5,0,6,5,4,159.36
500,2,5,3,3,4,5,5,5,5,5,5,3,4,3,4,5,5,4,3,2,10,6,5,9,7,4,150.179
500,1,5,4,3,3,4,5,5,5,5,1,2,5,4,5,5,4,4,1,1,8,5,8,9,6,1,191.525
710,1,5,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,0,6,198.159
710,2,5,5,5,5,5,5,5,5,5,5,3,4,4,3,3,1,1,1,1,0,0,0,0,0,5,180.563
500,1,4,3,3,3,3,3,3,3,3,4,4,3,2,3,4,3,3,2,2,2,3,3,4,3,6,291.43
500,2,4,4,4,4,4,3,2,3,3,3,2,3,4,2,3,3,2,2,2,3,4,5,5,4,6,301.595
500,1,5,4,4,3,4,2,3,4,3,3,3,3,4,3,3,3,2,2,2,2,3,3,3,2,4,288.401
560,2,5,5,4,5,5,5,5,5,5,4,4,4,4,3,5,5,4,3,2,6,6,7,7,7,2,629.499
350,1,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,8,8,8,5,315.568
350,2,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,5,8,5,5,273.214
350,2,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,3,2,1,5,5,5,8,5,2,438.932
545,1,4,3,3,4,5,5,5,5,5,4,2,4,5,4,5,4,3,2,1,5,5,8,5,6,4,107.718
545,1,5,5,3,4,5,5,5,5,5,3,3,3,5,3,5,3,3,1,1,5,5,5,5,5,6,97.021
545,2,5,5,4,4,5,5,5,5,5,4,3,4,5,4,5,4,3,2,1,7,7,7,7,7,6,90.96
500,1,4,4,3,4,4,3,4,2,3,3,4,3,4,3,4,5,4,3,2,2,3,3,8,7,4,312.384
500,2,4,4,4,2,2,2,3,3,2,1,4,3,4,4,3,4,3,3,2,6,4,5,6,6,3,232.885
380,2,5,4,3,4,5,5,3,5,4,3,4,2,3,4,5,4,3,2,1,6,4,4,7,6,6,347.827
380,1,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,5,5,5,5,5,6,314.325
380,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,1,5,5,5,5,5,3,221.552
170,1,4,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,2,5,4,5,7,5,5,43.005
170,2,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,2,4,5,5,7,5,5,36.29
170,2,4,3,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,2,2,5,5,6,6,6,2,61.106
350,1,5,2,4,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,8,8,8,5,315.568
350,2,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,5,8,5,5,273.214
350,2,5,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,4,2,2,5,5,5,8,5,2,438.932
710,1,5,3,2,4,4,4,4,4,4,4,5,3,3,3,3,4,4,3,2,8,7,8,8,8,6,192.332
710,2,3,2,3,4,4,4,4,4,3,4,5,3,3,3,3,5,5,3,1,7,7,7,9,8,6,172.189
710,2,5,4,4,4,5,5,5,5,5,5,4,4,4,3,5,4,4,2,3,6,5,5,4,4,3,118.025
215,1,3,2,4,3,2,3,4,3,2,4,2,4,3,2,3,3,2,3,4,5,6,5,4,5,5,384.427
215,2,3,4,3,2,3,3,3,4,3,3,4,2,1,2,3,3,2,3,4,4,5,6,5,4,4,491.875
215,2,2,3,2,2,3,2,3,4,3,4,4,2,3,4,3,4,4,3,3,4,5,6,5,4,2,703.639
305,1,5,4,4,5,5,5,5,5,5,4,5,3,5,2,4,5,5,2,1,8,7,5,8,0,4,36.428
305,2,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,4,2,0,0,5,7,0,6,56.656
305,1,4,2,2,2,4,4,5,3,2,5,3,3,3,3,3,4,3,1,1,7,9,7,8,5,3,43.406
710,1,4,4,2,5,4,5,5,5,5,1,4,3,5,5,5,5,4,2,1,5,5,5,5,5,6,457.003
710,2,1,5,2,3,5,5,5,5,4,1,4,4,5,4,4,4,3,2,1,5,5,6,6,7,5,416.423
710,2,5,2,1,3,5,5,5,5,1,3,4,3,5,3,4,3,2,2,1,4,2,5,5,7,2,488.744
140,1,3,5,3,5,3,5,4,5,3,2,5,3,5,4,4,4,4,1,1,7,7,7,7,8,5,56.397
140,2,5,3,3,5,4,4,3,5,4,1,4,3,5,4,5,4,4,1,1,5,6,6,6,6,5,58.491
140,2,5,5,5,5,4,4,2,4,4,1,5,3,5,4,4,5,4,1,1,9,5,7,8,6,2,84.228
140,1,3,4,4,4,3,5,4,5,4,4,1,3,4,4,5,3,2,1,1,5,3,3,1,3,4,29.638
140,2,5,3,3,3,3,4,2,4,3,3,3,3,4,5,5,1,1,1,1,2,2,5,0,1,4,29.254
140,2,2,1,1,1,2,4,3,4,3,1,3,3,3,3,5,4,1,1,1,1,5,3,1,0,1,153.506
440,1,5,4,2,4,5,5,4,5,4,5,5,3,3,2,5,4,3,2,1,5,1,5,8,5,5,253.825
440,2,5,5,3,4,5,5,3,5,5,5,5,2,4,4,5,4,2,1,1,2,1,1,3,1,6,302.694
260,2,4,4,3,4,4,5,4,5,4,5,3,3,4,2,3,4,3,3,2,5,5,5,5,5,6,579.101
260,1,5,4,3,3,3,5,5,5,3,5,3,3,4,3,3,4,4,2,2,6,4,5,5,5,4,565.024
170,1,2,2,2,4,3,4,3,3,3,4,3,3,4,3,5,2,1,1,1,5,3,2,0,0,4,64.119
170,2,1,1,1,3,2,3,3,3,2,1,2,3,3,3,5,2,1,1,1,2,5,0,0,0,4,63.449
170,2,3,1,1,1,1,5,3,3,2,1,2,3,3,3,5,2,1,1,1,5,0,0,0,0,1,151.515
680,1,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,3,2,1,8,5,7,7,8,4,349.636
680,2,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,3,1,8,8,6,5,7,4,354.732
260,1,5,4,3,4,4,5,5,4,3,5,4,5,4,3,4,5,2,1,2,9,9,10,10,4,6,250.985
260,2,5,3,5,5,5,5,5,4,3,5,4,5,3,2,5,5,4,1,1,10,10,10,10,9,6,225.789
260,1,5,2,2,5,5,5,5,4,2,5,5,5,2,2,4,5,1,1,2,7,7,5,8,6,3,250.993
590,1,3,4,3,4,3,4,3,4,3,3,3,3,2,3,2,3,4,3,4,6,7,6,7,6,2,123.614
680,2,5,4,4,4,5,5,4,5,5,5,3,4,5,5,5,4,4,1,1,3,2,7,5,6,5,375.677
680,2,5,4,4,4,5,5,5,5,5,5,2,3,4,5,4,4,4,3,1,3,1,1,5,5,4,396.087
710,1,4,3,2,4,3,4,4,4,4,4,5,3,4,4,4,5,4,3,3,7,7,7,7,7,5,623.079
710,2,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,7,7,7,7,7,5,700.192
710,2,4,4,4,5,5,5,5,5,5,5,5,4,5,4,5,5,4,3,3,8,8,8,8,8,2,821.795
560,1,3,3,3,3,3,3,3,3,3,3,5,3,3,3,2,5,3,2,1,7,5,3,8,7,6,369.466
560,2,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,5,3,3,2,5,5,6,6,6,6,414.086
560,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,2,1,6,7,6,6,6,4,303.059
620,1,2,2,3,3,3,2,2,2,2,3,3,4,4,4,4,2,2,2,2,3,3,4,4,5,2,505.371
620,2,2,2,2,3,2,2,2,3,3,3,2,4,4,4,3,2,2,2,3,5,6,6,5,5,2,278.769
710,2,4,4,3,5,4,5,4,5,5,4,4,3,3,3,4,5,4,3,1,5,5,5,5,5,5,230.354
710,1,2,3,3,4,4,5,4,4,4,3,3,3,3,4,5,5,4,3,1,5,5,5,7,4,5,204.985
710,1,4,4,3,4,4,5,4,5,5,4,3,3,3,4,5,5,4,3,1,5,4,5,6,5,2,426.188
740,2,4,2,3,3,3,3,4,5,3,5,4,3,5,4,5,2,3,2,1,5,2,5,4,3,5,706.639
740,1,3,2,2,2,2,2,2,2,2,3,3,3,5,4,4,3,3,2,1,5,4,5,5,6,6,582.165
620,2,5,3,3,4,5,5,4,5,5,4,5,4,3,4,4,4,3,3,1,5,5,6,5,6,4,109.572
620,2,5,4,3,4,5,5,4,5,5,4,4,4,4,4,3,3,2,2,1,3,4,5,5,5,6,131.724
680,1,3,4,4,4,3,5,4,5,5,4,5,2,4,4,5,5,4,4,2,8,8,9,8,7,5,285.525
680,2,4,5,5,5,4,5,5,5,5,4,5,2,4,4,5,5,5,4,2,5,6,9,7,8,5,268.418
680,1,4,4,4,5,4,5,4,5,4,3,5,2,5,4,4,5,5,4,3,9,8,10,9,8,2,449.883
380,1,3,4,4,5,5,5,3,5,5,5,5,3,4,3,4,5,4,3,1,9,5,9,9,9,5,306.898
290,2,5,4,5,4,5,5,5,5,5,5,3,5,5,5,5,5,4,3,1,5,0,5,5,5,5,131.806
290,2,5,5,4,4,5,5,5,5,5,5,3,5,5,5,5,5,4,3,1,0,0,0,0,0,2,225.793
290,1,5,5,4,4,5,5,5,5,5,3,3,5,5,5,5,5,4,3,1,0,0,0,0,0,5,127.853
650,1,4,3,3,5,4,4,5,5,4,3,5,4,4,4,4,3,3,3,1,6,5,5,5,5,6,201.709
650,2,5,5,4,5,4,3,4,3,3,5,5,3,4,3,5,4,4,4,1,6,7,7,6,8,6,225.84
650,2,5,5,1,5,5,4,4,3,3,5,5,4,5,3,5,3,3,2,1,7,5,6,5,5,3,97.226
170,1,4,4,4,5,4,5,5,5,5,5,4,4,5,4,4,5,3,2,1,5,2,5,9,6,6,61.677
170,2,4,4,4,5,4,5,5,5,5,5,4,4,5,4,4,5,3,2,1,6,2,5,8,5,6,58.931
170,1,4,4,4,5,4,5,5,5,5,5,4,4,5,4,4,5,3,2,1,7,5,5,8,5,3,66.465
680,1,4,3,2,3,4,5,4,5,3,4,4,3,4,3,4,4,4,4,1,7,8,7,7,7,4,566.382
680,2,2,3,3,4,4,5,5,5,4,4,4,2,4,3,4,4,4,1,1,6,5,5,6,6,4,574.637
680,1,1,2,2,2,4,5,4,4,4,4,4,2,5,3,4,5,4,1,1,8,5,7,7,6,1,904.323
440,1,5,4,4,5,5,5,5,5,5,5,5,3,5,4,5,5,3,2,1,7,7,7,7,7,5,93.752
440,2,4,4,4,4,3,3,3,3,3,3,3,3,5,3,3,4,3,2,1,5,5,5,5,5,5,112.804
440,1,5,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,5,5,6,7,6,2,194.073
620,1,5,4,5,4,5,5,3,5,4,5,4,4,5,5,4,5,4,2,2,3,1,7,6,1,3,527.216
305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,5,69.844
305,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,70.695
305,1,5,3,2,3,5,5,5,5,5,5,5,4,4,5,5,1,1,1,1,0,0,0,0,0,3,43.406
620,1,3,3,4,4,2,3,3,3,4,3,5,3,4,4,3,5,4,2,1,6,3,5,9,5,6,164.601
620,2,4,4,3,4,4,4,4,3,4,4,5,3,3,4,3,5,4,2,1,7,3,7,7,6,5,182.346
620,1,5,4,3,3,3,3,3,4,4,4,4,2,3,3,4,5,4,2,1,8,7,8,8,8,2,494.403
740,1,4,5,4,4,4,3,5,5,5,5,4,4,5,4,5,5,4,2,1,7,7,6,7,8,3,85.605
740,2,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,4,4,4,3,7,7,8,7,8,3,73.834
740,1,3,3,3,3,3,4,4,3,3,4,3,4,3,3,4,4,4,3,3,8,7,8,8,8,1,88.577
290,2,5,5,5,5,3,5,5,5,5,5,3,3,3,3,3,3,2,2,1,5,5,5,5,5,6,215.94
290,1,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,4,2,1,1,5,5,2,5,5,4,225.488
290,1,5,5,5,5,4,5,5,5,5,5,3,3,3,3,3,3,1,1,1,5,5,5,5,5,4,225.488
680,2,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,5,4,3,3,8,8,8,7,8,4,187.26
680,1,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,5,4,3,3,6,6,5,6,5,4,184.57
545,2,5,4,4,4,4,5,4,5,5,5,4,3,5,3,4,5,4,3,3,6,5,8,8,8,3,233.497
680,1,4,5,4,4,5,5,4,4,5,5,4,3,4,4,3,4,4,3,2,9,9,9,10,9,3,78.163
680,2,5,4,5,5,4,5,4,5,5,4,4,4,5,4,4,5,5,3,2,9,10,9,9,9,3,74.144
740,1,3,5,3,4,3,5,3,5,5,5,5,2,2,2,1,5,4,3,2,9,8,8,3,6,5,150.68
740,2,3,3,3,4,1,5,3,5,5,5,5,1,1,1,1,4,4,3,4,10,9,8,9,8,5,160.125
740,1,4,4,3,4,4,3,4,3,3,4,4,1,1,1,1,4,4,4,4,8,8,9,8,8,2,311.87
140,1,4,3,3,3,2,4,2,4,4,3,4,2,5,5,5,5,4,3,2,6,7,7,7,7,4,14.346
140,2,4,4,4,4,4,5,4,5,5,4,3,4,5,5,5,5,5,5,3,1,3,8,8,2,6,17.854
140,1,1,2,1,1,1,4,3,5,4,4,4,3,5,5,5,5,5,3,2,4,1,8,5,5,4,14.346
320,1,4,4,3,4,5,5,5,5,5,5,3,5,5,5,5,4,4,3,2,4,2,7,2,5,4,109.165
320,2,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,4,4,3,2,5,3,5,2,5,4,98.61
320,2,4,4,3,3,5,5,5,5,5,5,3,5,5,5,5,5,4,2,2,7,5,8,3,5,1,290.16
680,1,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,3,2,1,5,1,5,9,5,6,60.293
680,2,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,3,2,1,8,2,5,8,7,6,82.34
680,2,4,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,4,2,1,7,5,6,7,7,3,36.261
680,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,4,6,7,5,4,3,154.33
740,1,2,3,3,4,2,5,5,5,5,5,4,3,4,2,4,3,3,2,1,3,5,5,5,5,5,180.06
740,2,4,4,4,4,5,5,4,5,5,5,5,3,3,3,4,4,4,2,1,5,5,5,5,5,5,191.346
500,2,5,4,4,4,4,4,5,5,5,5,4,4,4,4,5,4,4,1,1,7,2,9,8,0,2,526.033
680,2,4,4,3,3,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,2,8,8,7,7,4,196.466
680,1,4,3,4,3,4,4,3,3,3,4,4,4,3,4,3,4,4,3,4,4,3,8,9,8,4,193.643
680,1,3,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,7,3,8,8,8,4,193.643
650,1,4,4,4,4,5,5,5,4,3,5,3,3,4,4,3,4,3,1,1,7,7,6,7,6,4,225.906
